"","18S-bodega-bay_Blank1.LUD","18S-bodega-bay_Blank1.RS","18S-bodega-bay_Blank10.RS","18S-bodega-bay_Blank11.RS","18S-bodega-bay_Blank12.RS","18S-bodega-bay_Blank2.LUD","18S-bodega-bay_Blank2.RS","18S-bodega-bay_Blank3.LUD","18S-bodega-bay_Blank3.RS","18S-bodega-bay_Blank4.LUD","18S-bodega-bay_Blank4.RS","18S-bodega-bay_Blank5.LUD","18S-bodega-bay_Blank5.RS","18S-bodega-bay_Blank6.LUD","18S-bodega-bay_Blank6.RS","18S-bodega-bay_Blank7.LUD","18S-bodega-bay_Blank7.RS","18S-bodega-bay_Blank8.LUD","18S-bodega-bay_Blank8.RS","18S-bodega-bay_Blank9.RS","18S-bodega-bay_CC.B.1.1.LUD","18S-bodega-bay_CC.B.1.1.RS","18S-bodega-bay_CC.B.1.2.LUD","18S-bodega-bay_CC.B.1.2.RS","18S-bodega-bay_CC.B.1.3.LUD","18S-bodega-bay_CC.B.1.3.RS","18S-bodega-bay_CC.B.2.1.LUD","18S-bodega-bay_CC.B.2.1.RS","18S-bodega-bay_CC.B.2.2.LUD","18S-bodega-bay_CC.B.2.2.RS","18S-bodega-bay_CC.B.2.3.1.LUD","18S-bodega-bay_CC.B.2.3.1.RS","18S-bodega-bay_CC.B.3.1.LUD","18S-bodega-bay_CC.B.3.1.RS","18S-bodega-bay_CC.B.3.2.LUD","18S-bodega-bay_CC.B.3.2.RS","18S-bodega-bay_CC.B.3.3.LUD","18S-bodega-bay_CC.B.3.3.RS","18S-bodega-bay_CC.B.4.1.LUD","18S-bodega-bay_CC.B.4.1.RS","18S-bodega-bay_CC.B.4.2.LUD","18S-bodega-bay_CC.B.4.2.RS","18S-bodega-bay_CC.B.4.3.LUD","18S-bodega-bay_CC.B.4.3.RS","18S-bodega-bay_CC.SG.1.1.LUD","18S-bodega-bay_CC.SG.1.1.RS","18S-bodega-bay_CC.SG.1.2.LUD","18S-bodega-bay_CC.SG.1.2.RS","18S-bodega-bay_CC.SG.1.3.LUD","18S-bodega-bay_CC.SG.1.3.RS","18S-bodega-bay_CC.SG.2.1.LUD","18S-bodega-bay_CC.SG.2.1.RS","18S-bodega-bay_CC.SG.2.2.LUD","18S-bodega-bay_CC.SG.2.2.RS","18S-bodega-bay_CC.SG.2.3.LUD","18S-bodega-bay_CC.SG.2.3.RS","18S-bodega-bay_CC.SG.3.1.LUD","18S-bodega-bay_CC.SG.3.1.RS","18S-bodega-bay_CC.SG.3.2.LUD","18S-bodega-bay_CC.SG.3.2.RS","18S-bodega-bay_CC.SG.3.3.LUD","18S-bodega-bay_CC.SG.3.3.RS","18S-bodega-bay_CC.SG.4.1.LUD","18S-bodega-bay_CC.SG.4.1.RS","18S-bodega-bay_CC.SG.4.2.LUD","18S-bodega-bay_CC.SG.4.2.RS","18S-bodega-bay_CC.SG.4.3.LUD","18S-bodega-bay_CC.SG.4.3.RS","18S-bodega-bay_MM.B.1.1.LUD","18S-bodega-bay_MM.B.1.1.RS","18S-bodega-bay_MM.B.1.2.LUD","18S-bodega-bay_MM.B.1.2.RS","18S-bodega-bay_MM.B.1.3.LUD","18S-bodega-bay_MM.B.1.3.RS","18S-bodega-bay_MM.B.2.1.LUD","18S-bodega-bay_MM.B.2.1.RS","18S-bodega-bay_MM.B.2.2.LUD","18S-bodega-bay_MM.B.2.2.RS","18S-bodega-bay_MM.B.2.3.LUD","18S-bodega-bay_MM.B.2.3.RS","18S-bodega-bay_MM.B.3.1.LUD","18S-bodega-bay_MM.B.3.1.RS","18S-bodega-bay_MM.B.3.2.LUD","18S-bodega-bay_MM.B.3.2.RS","18S-bodega-bay_MM.B.3.3.LUD","18S-bodega-bay_MM.B.3.3.RS","18S-bodega-bay_MM.B.4.1.LUD","18S-bodega-bay_MM.B.4.1.RS","18S-bodega-bay_MM.B.4.2.LUD","18S-bodega-bay_MM.B.4.2.RS","18S-bodega-bay_MM.B.4.3.LUD","18S-bodega-bay_MM.B.4.3.RS","18S-bodega-bay_MM.SG.1.1.LUD","18S-bodega-bay_MM.SG.1.1.RS","18S-bodega-bay_MM.SG.1.2.LUD","18S-bodega-bay_MM.SG.1.2.RS","18S-bodega-bay_MM.SG.1.3.LUD","18S-bodega-bay_MM.SG.1.3.RS","18S-bodega-bay_MM.SG.2.1.LUD","18S-bodega-bay_MM.SG.2.1.RS","18S-bodega-bay_MM.SG.2.2.LUD","18S-bodega-bay_MM.SG.2.2.RS","18S-bodega-bay_MM.SG.2.3.LUD","18S-bodega-bay_MM.SG.2.3.RS","18S-bodega-bay_MM.SG.3.1.LUD","18S-bodega-bay_MM.SG.3.1.RS","18S-bodega-bay_MM.SG.3.2.LUD","18S-bodega-bay_MM.SG.3.2.RS","18S-bodega-bay_MM.SG.3.3.LUD","18S-bodega-bay_MM.SG.3.3.RS","18S-bodega-bay_MM.SG.4.1.LUD","18S-bodega-bay_MM.SG.4.1.RS","18S-bodega-bay_MM.SG.4.2.LUD","18S-bodega-bay_MM.SG.4.2.RS","18S-bodega-bay_MM.SG.4.3.LUD","18S-bodega-bay_MM.SG.4.3.RS","18S-bodega-bay_NegtCtrl1.Lud","18S-bodega-bay_NegtCtrl1.SeaGrass","18S-bodega-bay_NegtCtrl2.Lud","18S-bodega-bay_NegtCtrl2.SeaGrass","18S-bodega-bay_WP.MFH.1.1.LUD","18S-bodega-bay_WP.MFH.1.1.RS","18S-bodega-bay_WP.MFH.1.2.LUD","18S-bodega-bay_WP.MFH.1.2.RS","18S-bodega-bay_WP.MFH.1.3.LUD","18S-bodega-bay_WP.MFH.1.3.RS","18S-bodega-bay_WP.MFH.2.1.1.LUD","18S-bodega-bay_WP.MFH.2.1.1.RS","18S-bodega-bay_WP.MFH.2.2.LUD","18S-bodega-bay_WP.MFH.2.2.RS","18S-bodega-bay_WP.MFH.2.3.LUD","18S-bodega-bay_WP.MFH.2.3.RS","18S-bodega-bay_WP.MFH.3.1.1.LUD","18S-bodega-bay_WP.MFH.3.1.1.RS","18S-bodega-bay_WP.MFH.3.2.LUD","18S-bodega-bay_WP.MFH.3.2.RS","18S-bodega-bay_WP.MFH.3.3.LUD","18S-bodega-bay_WP.MFH.3.3.RS","18S-bodega-bay_WP.MFH.4.1.1.LUD","18S-bodega-bay_WP.MFH.4.1.1.RS","18S-bodega-bay_WP.MFH.4.2.LUD","18S-bodega-bay_WP.MFH.4.2.RS","18S-bodega-bay_WP.MFH.4.3.LUD","18S-bodega-bay_WP.MFH.4.3.RS","18S-bodega-bay_WP.MFL.1.1.LUD","18S-bodega-bay_WP.MFL.1.1.RS","18S-bodega-bay_WP.MFL.1.2.LUD","18S-bodega-bay_WP.MFL.1.2.RS","18S-bodega-bay_WP.MFL.1.3.LUD","18S-bodega-bay_WP.MFL.1.3.RS","18S-bodega-bay_WP.MFL.2.1.1.LUD","18S-bodega-bay_WP.MFL.2.1.1.RS","18S-bodega-bay_WP.MFL.2.2.1.LUD","18S-bodega-bay_WP.MFL.2.2.1.RS","18S-bodega-bay_WP.MFL.2.3.1.LUD","18S-bodega-bay_WP.MFL.2.3.1.RS","18S-bodega-bay_WP.MFL.3.1.LUD","18S-bodega-bay_WP.MFL.3.1.RS","18S-bodega-bay_WP.MFL.3.2.LUD","18S-bodega-bay_WP.MFL.3.2.RS","18S-bodega-bay_WP.MFL.3.3.LUD","18S-bodega-bay_WP.MFL.3.3.RS","18S-bodega-bay_WP.MFL.4.1.1.LUD","18S-bodega-bay_WP.MFL.4.1.1.RS","18S-bodega-bay_WP.MFL.4.2.LUD","18S-bodega-bay_WP.MFL.4.2.RS","18S-bodega-bay_WP.MFL.4.3.1.2.LUD","18S-bodega-bay_WP.MFL.4.3.1.2.RS","18S-bodega-bay_WP.SG.1.1.LUD","18S-bodega-bay_WP.SG.1.1.RS","18S-bodega-bay_WP.SG.1.2.LUD","18S-bodega-bay_WP.SG.1.2.RS","18S-bodega-bay_WP.SG.1.3.LUD","18S-bodega-bay_WP.SG.1.3.RS","18S-bodega-bay_WP.SG.2.1.LUD","18S-bodega-bay_WP.SG.2.1.RS","18S-bodega-bay_WP.SG.2.2.LUD","18S-bodega-bay_WP.SG.2.2.RS","18S-bodega-bay_WP.SG.2.3.LUD","18S-bodega-bay_WP.SG.2.3.RS","18S-bodega-bay_WP.SG.3.1.LUD","18S-bodega-bay_WP.SG.3.1.RS","18S-bodega-bay_WP.SG.3.2.LUD","18S-bodega-bay_WP.SG.3.2.RS","18S-bodega-bay_WP.SG.3.3.LUD","18S-bodega-bay_WP.SG.3.3.RS","18S-bodega-bay_WP.SG.4.1.LUD","18S-bodega-bay_WP.SG.4.1.RS","18S-bodega-bay_WP.SG.4.2.LUD","18S-bodega-bay_WP.SG.4.2.RS","18S-bodega-bay_WP.SG.4.3.LUD","18S-bodega-bay_WP.SG.4.3.RS","18S-bodega-bay_ZymoMock1.Lud","18S-bodega-bay_ZymoMock1.SeaGrass","18S-bodega-bay_ZymoMock2.Lud","18S-bodega-bay_ZymoMock2.SeaGrass"
"e6889ed5c9f20817b1c71b059bb08c3a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"96fc0efab381cf0ddf9d32f151a58ec5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dc97dd0c6b9eef02a59f17ba7e64bb0a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a0ef0a58a378ec67414766e211050148",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d20a4d191b3e44f4f70a1250f2ab34a2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5e626c4a3c5bdc73188631363af4bdf1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b76a38a33bbe8373c18a93dd7b3c6f75",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0e9fac51d942008335d398d15f57c089",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ef6b12ca91832c7a648ca7bf93a02114",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e7d4a09cefe7f36827ddfd4931c8cc10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"039ec1f3210076767a305161b42a7da0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e49125c3fccca3497712648d2fb0d005",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b79264f01b24966dbd24fc9855f3d0ca",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"46d70ac2bdfd87c996e1a9e9e30b250d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fbefce0aa8e1a605bc5955f04b463694",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ff32d7e1e89972266a5551ddc248b488",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b5bbe3b0e47d2b89428893cfc7c7861a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6e53c8a69f5f83f3419ab7c9c44bb307",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ebf05465c8cae1b67b85abb031a95b72",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
"f397b54a4af3d1746a50c88e3f4a4327",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"96dc5fff95e31ab301874119122c7e33",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d6e710fb15a5084ff641be5ba5d3c943",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
